"bout.ID","x","time.num","direction","bee_ID","round","treatment","microcolony","datetime","deployed_at","day_or_night","total_deployment_time"
"2",-31.25,25.7902933062845,-1,194,"4","control","4_control",2023-08-25 18:58:01.341663,2023-08-25 17:55:01,"night",24.25
"3",0.54,25.8701269748006,1,194,"4","control","4_control",2023-08-25 20:52:58.970623,2023-08-25 17:55:01,"night",24.25
"4",204.5,26.5042258344088,1,194,"4","control","4_control",2023-08-26 12:06:05.112093,2023-08-25 17:55:01,"night",24.25
"1",-8.68181818181818,25.8072092648038,-1,197,"4","control","4_control",2023-08-25 19:22:22.880479,2023-08-25 17:55:01,"day",24.25
"2",20.3,25.8914798271957,1,197,"4","control","4_control",2023-08-25 21:23:43.85707,2023-08-25 17:55:01,"day",24.25
"3",-11.3333333333333,26.0022960785084,-1,197,"4","control","4_control",2023-08-26 00:03:18.381183,2023-08-25 17:55:01,"day",24.25
"4",-1.33333333333333,26.5269527417895,-1,197,"4","control","4_control",2023-08-26 12:38:48.716891,2023-08-25 17:55:01,"day",24.25
"5",11.7777777777778,26.6766419738876,1,197,"4","control","4_control",2023-08-26 16:14:21.866544,2023-08-25 17:55:01,"day",24.25
"1",20.9230769230769,25.821704880598,1,182,"4","control","4_control",2023-08-25 19:43:15.301684,2023-08-25 17:55:01,"night",24.25
"2",6.90625,25.9250140295235,1,182,"4","control","4_control",2023-08-25 22:12:01.212151,2023-08-25 17:55:01,"night",24.25
"3",6.92307692307692,26.1248996522908,1,182,"4","control","4_control",2023-08-26 02:59:51.329958,2023-08-25 17:55:01,"night",24.25
"4",-75.6363636363636,26.4846322683026,-1,182,"4","control","4_control",2023-08-26 11:37:52.227981,2023-08-25 17:55:01,"night",24.25
"5",0,26.5712692257062,0,182,"4","control","4_control",2023-08-26 13:42:37.661101,2023-08-25 17:55:01,"night",24.25
"1",-2.19512195121951,25.8245595821008,-1,192,"4","control","4_control",2023-08-25 19:47:21.947894,2023-08-25 17:55:01,"night",24.25
"2",-0.0625,25.8268706560542,-1,192,"4","control","4_control",2023-08-25 19:50:41.624683,2023-08-25 17:55:01,"night",24.25
"3",1.6,26.0425413875219,1,192,"4","control","4_control",2023-08-26 01:01:15.575882,2023-08-25 17:55:01,"night",24.25
"4",1.44897959183673,26.1655365292141,1,192,"4","control","4_control",2023-08-26 03:58:22.356124,2023-08-25 17:55:01,"night",24.25
"5",-4.29166666666667,26.1666166420897,-1,192,"4","control","4_control",2023-08-26 03:59:55.677876,2023-08-25 17:55:01,"night",24.25
"6",-5.5,26.305929019435,-1,192,"4","control","4_control",2023-08-26 07:20:32.267279,2023-08-25 17:55:01,"night",24.25
"7",0.307692307692308,26.4367949001199,1,192,"4","control","4_control",2023-08-26 10:28:59.07937,2023-08-25 17:55:01,"night",24.25
"8",-8.6,26.5377857583738,-1,192,"4","control","4_control",2023-08-26 12:54:24.689523,2023-08-25 17:55:01,"night",24.25
"9",-6.28571428571429,26.5406849005769,-1,192,"4","control","4_control",2023-08-26 12:58:35.17541,2023-08-25 17:55:01,"night",24.25
"10",8.25,26.6480763593013,1,192,"4","control","4_control",2023-08-26 15:33:13.797444,2023-08-25 17:55:01,"night",24.25
"11",-659,26.6653906153239,-1,192,"4","control","4_control",2023-08-26 15:58:09.749164,2023-08-25 17:55:01,"night",24.25
"12",364.333333333333,26.7582043437763,1,192,"4","control","4_control",2023-08-26 18:11:48.855302,2023-08-25 17:55:01,"night",24.25
"1",13.3,25.8555043024284,1,186,"4","control","4_control",2023-08-25 20:31:55.57173,2023-08-25 17:55:01,"day",24.25
"2",15.1,26.0252895896495,1,186,"4","control","4_control",2023-08-26 00:36:25.020546,2023-08-25 17:55:01,"day",24.25
"3",-0.878048780487805,26.1115457997135,-1,186,"4","control","4_control",2023-08-26 02:40:37.557095,2023-08-25 17:55:01,"day",24.25
"4",-0.75,26.3429045857357,-1,186,"4","control","4_control",2023-08-26 08:13:46.956208,2023-08-25 17:55:01,"day",24.25
"5",-2.78571428571429,26.4001034420146,-1,186,"4","control","4_control",2023-08-26 09:36:08.93739,2023-08-25 17:55:01,"day",24.25
"6",-0.666666666666667,26.4719100866737,-1,186,"4","control","4_control",2023-08-26 11:19:33.031489,2023-08-25 17:55:01,"day",24.25
"7",-0.976190476190476,26.5355027191761,-1,186,"4","control","4_control",2023-08-26 12:51:07.434937,2023-08-25 17:55:01,"day",24.25
"8",-2.33333333333333,26.5423828145102,-1,186,"4","control","4_control",2023-08-26 13:01:01.875174,2023-08-25 17:55:01,"day",24.25
"9",-4.16,26.5439552139216,-1,186,"4","control","4_control",2023-08-26 13:03:17.730483,2023-08-25 17:55:01,"day",24.25
"10",60.7058823529412,26.6945833688389,1,186,"4","control","4_control",2023-08-26 16:40:12.003068,2023-08-25 17:55:01,"day",24.25
"11",-416,26.7012030044833,-1,186,"4","control","4_control",2023-08-26 16:49:43.939587,2023-08-25 17:55:01,"day",24.25
"12",336.666666666667,26.7260317685414,1,186,"4","control","4_control",2023-08-26 17:25:29.144802,2023-08-25 17:55:01,"day",24.25
"13",-425.5,26.7306840937888,-1,186,"4","control","4_control",2023-08-26 17:32:11.105703,2023-08-25 17:55:01,"day",24.25
"14",20.1818181818182,26.7584971298861,1,186,"4","control","4_control",2023-08-26 18:12:14.152022,2023-08-25 17:55:01,"day",24.25
"1",8.625,25.8895690078873,1,188,"4","control","4_control",2023-08-25 21:20:58.762281,2023-08-25 17:55:01,"night",24.25
"2",-28.1785714285714,25.8907620912584,-1,188,"4","control","4_control",2023-08-25 21:22:41.844685,2023-08-25 17:55:01,"night",24.25
"3",-8.4,26.0199457763468,-1,188,"4","control","4_control",2023-08-26 00:28:43.315076,2023-08-25 17:55:01,"night",24.25
"4",4.72727272727273,26.6261287122069,1,188,"4","control","4_control",2023-08-26 15:01:37.520735,2023-08-25 17:55:01,"night",24.25
"5",-0.375,26.635821196301,-1,188,"4","control","4_control",2023-08-26 15:15:34.95136,2023-08-25 17:55:01,"night",24.25
"6",40.2272727272727,26.6432717336916,1,188,"4","control","4_control",2023-08-26 15:26:18.677791,2023-08-25 17:55:01,"night",24.25
"7",-338.5,26.6584887175188,-1,188,"4","control","4_control",2023-08-26 15:48:13.425194,2023-08-25 17:55:01,"night",24.25
"8",0.473684210526316,26.7002685166556,1,188,"4","control","4_control",2023-08-26 16:48:23.199839,2023-08-25 17:55:01,"night",24.25
"9",-2.78947368421053,26.7016159135065,-1,188,"4","control","4_control",2023-08-26 16:50:19.614927,2023-08-25 17:55:01,"night",24.25
"1",-7.25714285714286,25.9000311976653,-1,191,"4","control","4_control",2023-08-25 21:36:02.695478,2023-08-25 17:55:01,"day",24.25
"2",6.125,26.0379094193673,1,191,"4","control","4_control",2023-08-26 00:54:35.373833,2023-08-25 17:55:01,"day",24.25
"3",-13.0526315789474,26.2537657890146,-1,191,"4","control","4_control",2023-08-26 06:05:25.364171,2023-08-25 17:55:01,"day",24.25
"4",27.5238095238095,26.5248876143417,1,191,"4","control","4_control",2023-08-26 12:35:50.289879,2023-08-25 17:55:01,"day",24.25
"5",-25.974358974359,26.5260785750282,-1,191,"4","control","4_control",2023-08-26 12:37:33.188882,2023-08-25 17:55:01,"day",24.25
"6",-0.511627906976744,26.5331877619017,-1,191,"4","control","4_control",2023-08-26 12:47:47.422628,2023-08-25 17:55:01,"day",24.25
"7",221.25,26.6901125110929,1,191,"4","control","4_control",2023-08-26 16:33:45.720958,2023-08-25 17:55:01,"day",24.25
"8",-306.666666666667,26.7067501541751,-1,191,"4","control","4_control",2023-08-26 16:57:43.213321,2023-08-25 17:55:01,"day",24.25
"9",3.95,26.7437230629642,1,191,"4","control","4_control",2023-08-26 17:50:57.67264,2023-08-25 17:55:01,"day",24.25
"1",18.4166666666667,25.9109645166184,1,184,"4","control","4_control",2023-08-25 21:51:47.334236,2023-08-25 17:55:01,"day",24.25
"2",6.68421052631579,25.9248859068853,1,184,"4","control","4_control",2023-08-25 22:11:50.142355,2023-08-25 17:55:01,"day",24.25
"3",4.76470588235294,26.0913872942804,1,184,"4","control","4_control",2023-08-26 02:11:35.862226,2023-08-25 17:55:01,"day",24.25
"4",-2.4375,26.4226675615539,-1,184,"4","control","4_control",2023-08-26 10:08:38.477318,2023-08-25 17:55:01,"day",24.25
"5",-2.17647058823529,26.4916757740712,-1,184,"4","control","4_control",2023-08-26 11:48:00.78688,2023-08-25 17:55:01,"day",24.25
"6",41.2173913043478,26.5712344926835,1,184,"4","control","4_control",2023-08-26 13:42:34.660168,2023-08-25 17:55:01,"day",24.25
"7",-29.2413793103448,26.5727072193939,-1,184,"4","control","4_control",2023-08-26 13:44:41.903756,2023-08-25 17:55:01,"day",24.25
"8",-23,26.5758547832188,-1,184,"4","control","4_control",2023-08-26 13:49:13.85327,2023-08-25 17:55:01,"day",24.25
"9",-10.625,26.5778623712313,-1,184,"4","control","4_control",2023-08-26 13:52:07.308874,2023-08-25 17:55:01,"day",24.25
"10",145.375,26.6536683614573,1,184,"4","control","4_control",2023-08-26 15:41:16.94643,2023-08-25 17:55:01,"day",24.25
"11",-422.5,26.6624321840593,-1,184,"4","control","4_control",2023-08-26 15:53:54.140703,2023-08-25 17:55:01,"day",24.25
"12",3.56666666666667,26.7089866299519,1,184,"4","control","4_control",2023-08-26 17:00:56.444828,2023-08-25 17:55:01,"day",24.25
"1",NA,27.5084568947581,NA,211,"4","imidacloprid","4_imidacloprid",2023-08-27 12:12:10.675707,2023-08-26 18:49:28,"day",19.6
"2",-4.75,27.5477878725507,-1,211,"4","imidacloprid","4_imidacloprid",2023-08-27 13:08:48.872188,2023-08-26 18:49:28,"day",19.6
"1",4.83333333333333,27.5153693058598,1,209,"4","imidacloprid","4_imidacloprid",2023-08-27 12:22:07.908026,2023-08-26 18:49:28,"day",19.6
"2",NA,27.5484074284605,NA,209,"4","imidacloprid","4_imidacloprid",2023-08-27 13:09:42.401819,2023-08-26 18:49:28,"day",19.6
"1",898,28.4928131871063,1,177,"4","flupyradifurone","4_flupyradifurone",2023-08-28 11:49:39.059366,2023-08-27 16:30:01,"day",23.0833333333333
"2",-82.2222222222222,28.4961615804351,-1,177,"4","flupyradifurone","4_flupyradifurone",2023-08-28 11:54:28.36055,2023-08-27 16:30:01,"day",23.0833333333333
"3",-146,28.4973373653822,-1,177,"4","flupyradifurone","4_flupyradifurone",2023-08-28 11:56:09.948369,2023-08-27 16:30:01,"day",23.0833333333333
"4",NA,28.5006625337043,NA,177,"4","flupyradifurone","4_flupyradifurone",2023-08-28 12:00:57.242912,2023-08-27 16:30:01,"day",23.0833333333333
"5",NA,28.5922993633206,NA,177,"4","flupyradifurone","4_flupyradifurone",2023-08-28 14:12:54.664991,2023-08-27 16:30:01,"day",23.0833333333333
"1",NA,28.493496479955,NA,163,"4","flupyradifurone","4_flupyradifurone",2023-08-28 11:50:38.095868,2023-08-27 16:30:01,"day",23.0833333333333
"2",88.4444444444444,28.4962595708252,1,163,"4","flupyradifurone","4_flupyradifurone",2023-08-28 11:54:36.826919,2023-08-27 16:30:01,"day",23.0833333333333
"1",-1043,28.4941058274883,-1,166,"4","flupyradifurone","4_flupyradifurone",2023-08-28 11:51:30.743495,2023-08-27 16:30:01,"day",23.0833333333333
"1",NA,28.584540047847,NA,168,"4","flupyradifurone","4_flupyradifurone",2023-08-28 14:01:44.260134,2023-08-27 16:30:01,"day",23.0833333333333
"2",14.3333333333333,28.5879045355665,1,168,"4","flupyradifurone","4_flupyradifurone",2023-08-28 14:06:34.951873,2023-08-27 16:30:01,"day",23.0833333333333
"1",62.9473684210526,31.7554370849861,1,244,"5","control","5_control",2023-08-31 18:07:49.764143,2023-08-31 17:50:43,"day",0.321666666666667
"2",-0.444444444444444,31.7565695440486,-1,244,"5","control","5_control",2023-08-31 18:09:27.608606,2023-08-31 17:50:43,"day",0.321666666666667
"3",-4.62068965517241,31.7576100629326,-1,244,"5","control","5_control",2023-08-31 18:10:57.509437,2023-08-31 17:50:43,"day",0.321666666666667
"4",-189.8,31.7588113173999,-1,244,"5","control","5_control",2023-08-31 18:12:41.297823,2023-08-31 17:50:43,"day",0.321666666666667
"1",86.0833333333333,32.7196519616817,1,231,"5","imidacloprid","5_imidacloprid",2023-09-01 17:16:17.929489,2023-09-01 17:15:01,"day",23.25
"2",-18.25,32.7329500592174,-1,231,"5","imidacloprid","5_imidacloprid",2023-09-01 17:35:26.885116,2023-09-01 17:15:01,"day",23.25
"3",19.6,32.7370377108608,1,231,"5","imidacloprid","5_imidacloprid",2023-09-01 17:41:20.058218,2023-09-01 17:15:01,"day",23.25
"1",-182.8,32.7600055815684,-1,258,"5","control","5_control",2023-09-01 18:14:24.482248,2023-08-31 17:50:43,"day",0.321666666666667
"2",38.9,32.8474299676568,1,258,"5","control","5_control",2023-09-01 20:20:17.949206,2023-08-31 17:50:43,"day",0.321666666666667
"3",-2.79411764705882,32.891186955881,-1,258,"5","control","5_control",2023-09-01 21:23:18.552988,2023-08-31 17:50:43,"day",0.321666666666667
"1",360.666666666667,32.7835311965044,1,239,"5","imidacloprid","5_imidacloprid",2023-09-01 18:48:17.095378,2023-09-01 17:15:01,"day",23.25
"2",-2.22222222222222,32.7849358609432,-1,239,"5","imidacloprid","5_imidacloprid",2023-09-01 18:50:18.458385,2023-09-01 17:15:01,"day",23.25
"3",-49.4117647058824,32.7858401639289,-1,239,"5","imidacloprid","5_imidacloprid",2023-09-01 18:51:36.590163,2023-09-01 17:15:01,"day",23.25
"4",149,32.8226735014124,1,239,"5","imidacloprid","5_imidacloprid",2023-09-01 19:44:38.990522,2023-09-01 17:15:01,"day",23.25
"1",62.5,32.8356482928587,1,228,"5","imidacloprid","5_imidacloprid",2023-09-01 20:03:20.012503,2023-09-01 17:15:01,"night",23.25
"2",-20.3333333333333,32.8369510801796,-1,228,"5","imidacloprid","5_imidacloprid",2023-09-01 20:05:12.573328,2023-09-01 17:15:01,"night",23.25
"3",-154,32.8388761643462,-1,228,"5","imidacloprid","5_imidacloprid",2023-09-01 20:07:58.900599,2023-09-01 17:15:01,"night",23.25
"4",-26.625,33.6326032817722,-1,228,"5","imidacloprid","5_imidacloprid",2023-09-02 15:10:56.923545,2023-09-01 17:15:01,"night",23.25
"5",64.4,33.6413888785772,1,228,"5","imidacloprid","5_imidacloprid",2023-09-02 15:23:35.999109,2023-09-01 17:15:01,"night",23.25
"6",75.8333333333333,33.6507050540249,1,228,"5","imidacloprid","5_imidacloprid",2023-09-02 15:37:00.916668,2023-09-01 17:15:01,"night",23.25
"7",-54.6666666666667,33.6517069735949,-1,228,"5","imidacloprid","5_imidacloprid",2023-09-02 15:38:27.482519,2023-09-01 17:15:01,"night",23.25
"1",34.8,32.9696482343884,1,232,"5","imidacloprid","5_imidacloprid",2023-09-01 23:16:17.607451,2023-09-01 17:15:01,"night",23.25
"2",-25.7857142857143,32.9850049806594,-1,232,"5","imidacloprid","5_imidacloprid",2023-09-01 23:38:24.430329,2023-09-01 17:15:01,"night",23.25
"3",108.777777777778,32.9895488244036,1,232,"5","imidacloprid","5_imidacloprid",2023-09-01 23:44:57.018429,2023-09-01 17:15:01,"night",23.25
"1",16.3030303030303,33.2827738971481,1,229,"5","imidacloprid","5_imidacloprid",2023-09-02 06:47:11.664714,2023-09-01 17:15:01,"day",23.25
"1",212.2,33.3072782243347,1,226,"5","imidacloprid","5_imidacloprid",2023-09-02 07:22:28.838583,2023-09-01 17:15:01,"day",23.25
"2",-287.666666666667,33.5947196293926,-1,226,"5","imidacloprid","5_imidacloprid",2023-09-02 14:16:23.77598,2023-09-01 17:15:01,"day",23.25
"1",-201,33.3502545992589,-1,220,"5","imidacloprid","5_imidacloprid",2023-09-02 08:24:21.997376,2023-09-01 17:15:01,"day",23.25
"2",62.875,33.4298687506817,1,220,"5","imidacloprid","5_imidacloprid",2023-09-02 10:19:00.660059,2023-09-01 17:15:01,"day",23.25
"3",-218.25,33.5005868403912,-1,220,"5","imidacloprid","5_imidacloprid",2023-09-02 12:00:50.70301,2023-09-01 17:15:01,"day",23.25
"1",-7.7,33.4192226331513,-1,233,"5","imidacloprid","5_imidacloprid",2023-09-02 10:03:40.835504,2023-09-01 17:15:01,"day",23.25
"2",-4,33.4232601120909,-1,233,"5","imidacloprid","5_imidacloprid",2023-09-02 10:09:29.673685,2023-09-01 17:15:01,"day",23.25
"3",391.5,33.4274312283678,1,233,"5","imidacloprid","5_imidacloprid",2023-09-02 10:15:30.058131,2023-09-01 17:15:01,"day",23.25
"4",6.5,33.4291335914467,1,233,"5","imidacloprid","5_imidacloprid",2023-09-02 10:17:57.142301,2023-09-01 17:15:01,"day",23.25
"1",-8.64705882352941,33.4705205720366,-1,225,"5","imidacloprid","5_imidacloprid",2023-09-02 11:17:32.977424,2023-09-01 17:15:01,"day",23.25
"2",31.8214285714286,33.5264717965278,1,225,"5","imidacloprid","5_imidacloprid",2023-09-02 12:38:07.16322,2023-09-01 17:15:01,"day",23.25
"3",7.89189189189189,33.5273098165538,1,225,"5","imidacloprid","5_imidacloprid",2023-09-02 12:39:19.56815,2023-09-01 17:15:01,"day",23.25
"4",-176.5,33.5686628483473,-1,225,"5","imidacloprid","5_imidacloprid",2023-09-02 13:38:52.470097,2023-09-01 17:15:01,"day",23.25
"5",-11.5,33.661170640576,-1,225,"5","imidacloprid","5_imidacloprid",2023-09-02 15:52:05.143346,2023-09-01 17:15:01,"day",23.25
"6",42.5,33.6710508150326,1,225,"5","imidacloprid","5_imidacloprid",2023-09-02 16:06:18.790419,2023-09-01 17:15:01,"day",23.25
"1",17.6666666666667,33.487842373354,1,230,"5","imidacloprid","5_imidacloprid",2023-09-02 11:42:29.581058,2023-09-01 17:15:01,"day",23.25
"2",16.5,33.5092122160583,1,230,"5","imidacloprid","5_imidacloprid",2023-09-02 12:13:15.935467,2023-09-01 17:15:01,"day",23.25
"1",85.6,33.5601128804822,1,223,"5","imidacloprid","5_imidacloprid",2023-09-02 13:26:33.752874,2023-09-01 17:15:01,"day",23.25
"1",45.0526315789474,33.5653607729589,1,221,"5","imidacloprid","5_imidacloprid",2023-09-02 13:34:07.170784,2023-09-01 17:15:01,"day",23.25
"2",-16.2666666666667,33.5664169097518,-1,221,"5","imidacloprid","5_imidacloprid",2023-09-02 13:35:38.421003,2023-09-01 17:15:01,"day",23.25
"3",32.2058823529412,33.6127523328109,1,221,"5","imidacloprid","5_imidacloprid",2023-09-02 14:42:21.801555,2023-09-01 17:15:01,"day",23.25
"4",3.82142857142857,33.6137106263439,1,221,"5","imidacloprid","5_imidacloprid",2023-09-02 14:43:44.598116,2023-09-01 17:15:01,"day",23.25
"5",3.76744186046512,33.61479370323,1,221,"5","imidacloprid","5_imidacloprid",2023-09-02 14:45:18.175959,2023-09-01 17:15:01,"day",23.25
"1",45.5,33.5688107030127,1,227,"5","imidacloprid","5_imidacloprid",2023-09-02 13:39:05.24474,2023-09-01 17:15:01,"day",23.25
"2",5.54545454545455,33.570881769731,1,227,"5","imidacloprid","5_imidacloprid",2023-09-02 13:42:04.184905,2023-09-01 17:15:01,"day",23.25
"1",544,33.7277564923617,1,334,"5","flupyradifurone","5_flupyradifurone",2023-09-02 17:27:58.16094,2023-09-02 17:10:48,"day",21.9869444444444
"1",19.1,33.7390922719479,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-02 17:44:17.572296,2023-09-02 17:10:48,"night",21.9869444444444
"2",36,33.8756219841423,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:00:53.73943,2023-09-02 17:10:48,"night",21.9869444444444
"3",-27.44,33.8766813702548,-1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:02:25.27039,2023-09-02 17:10:48,"night",21.9869444444444
"4",24.5789473684211,33.8791781673779,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:06:00.993661,2023-09-02 17:10:48,"night",21.9869444444444
"5",-335,33.8801615303746,-1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:07:25.956224,2023-09-02 17:10:48,"night",21.9869444444444
"6",15,33.8974003293076,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:32:15.388452,2023-09-02 17:10:48,"night",21.9869444444444
"7",36.625,33.9891209855719,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-02 23:44:20.053154,2023-09-02 17:10:48,"night",21.9869444444444
"8",27.8125,34.0604944063501,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-03 01:27:06.716709,2023-09-02 17:10:48,"night",21.9869444444444
"9",-120.2,34.0618445115339,-1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-03 01:29:03.365797,2023-09-02 17:10:48,"night",21.9869444444444
"10",23.6666666666667,34.1374500952128,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-03 03:17:55.688226,2023-09-02 17:10:48,"night",21.9869444444444
"11",127,34.199421028055,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-03 04:47:09.976824,2023-09-02 17:10:48,"night",21.9869444444444
"12",-0.125,34.2471675992711,-1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-03 05:55:55.280577,2023-09-02 17:10:48,"night",21.9869444444444
"13",NA,34.4168499884147,NA,335,"5","flupyradifurone","5_flupyradifurone",2023-09-03 10:00:15.838999,2023-09-02 17:10:48,"night",21.9869444444444
"14",23.8888888888889,34.5512939834117,1,335,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:13:51.800167,2023-09-02 17:10:48,"night",21.9869444444444
"1",3.7906976744186,33.7576346296873,1,339,"5","flupyradifurone","5_flupyradifurone",2023-09-02 18:10:59.632005,2023-09-02 17:10:48,"day",21.9869444444444
"2",0.258064516129032,33.7605567082545,1,339,"5","flupyradifurone","5_flupyradifurone",2023-09-02 18:15:12.099593,2023-09-02 17:10:48,"day",21.9869444444444
"3",9.4,34.6223959917667,1,339,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:56:15.013689,2023-09-02 17:10:48,"day",21.9869444444444
"4",9.07407407407407,34.6300887271305,1,339,"5","flupyradifurone","5_flupyradifurone",2023-09-03 15:07:19.666024,2023-09-02 17:10:48,"day",21.9869444444444
"5",-18.875,34.6309948253465,-1,339,"5","flupyradifurone","5_flupyradifurone",2023-09-03 15:08:37.95291,2023-09-02 17:10:48,"day",21.9869444444444
"6",39.9166666666667,34.6316134490321,1,339,"5","flupyradifurone","5_flupyradifurone",2023-09-03 15:09:31.401996,2023-09-02 17:10:48,"day",21.9869444444444
"1",NA,33.7661447946644,NA,336,"5","flupyradifurone","5_flupyradifurone",2023-09-02 18:23:14.910259,2023-09-02 17:10:48,"day",21.9869444444444
"2",4.42857142857143,34.4588301228442,1,336,"5","flupyradifurone","5_flupyradifurone",2023-09-03 11:00:42.922614,2023-09-02 17:10:48,"day",21.9869444444444
"3",19,34.485323967092,1,336,"5","flupyradifurone","5_flupyradifurone",2023-09-03 11:38:51.990757,2023-09-02 17:10:48,"day",21.9869444444444
"4",110,34.5629581607864,1,336,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:30:39.585092,2023-09-02 17:10:48,"day",21.9869444444444
"1",65,33.7706922136226,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-02 18:29:47.807257,2023-09-02 17:10:48,"day",21.9869444444444
"2",9.52941176470588,33.7771054253458,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-02 18:39:01.90875,2023-09-02 17:10:48,"day",21.9869444444444
"3",2.58823529411765,34.1856266655898,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 04:27:18.143907,2023-09-02 17:10:48,"day",21.9869444444444
"4",6.38461538461539,34.1872091479875,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 04:29:34.870386,2023-09-02 17:10:48,"day",21.9869444444444
"5",16.6,34.2656057156018,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 06:22:28.333828,2023-09-02 17:10:48,"day",21.9869444444444
"6",3.18181818181818,34.5740135804401,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:46:34.77335,2023-09-02 17:10:48,"day",21.9869444444444
"7",216.25,34.5808716355397,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:56:27.309311,2023-09-02 17:10:48,"day",21.9869444444444
"8",-1.11764705882353,34.583004736525,-1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:59:31.609236,2023-09-02 17:10:48,"day",21.9869444444444
"9",-8.35294117647059,34.5857699863009,-1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:03:30.526816,2023-09-02 17:10:48,"day",21.9869444444444
"10",-23.6153846153846,34.5884682173235,-1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:07:23.653977,2023-09-02 17:10:48,"day",21.9869444444444
"11",28.8571428571429,34.5902259048704,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:09:55.518181,2023-09-02 17:10:48,"day",21.9869444444444
"12",30.125,34.6258706248414,1,330,"5","flupyradifurone","5_flupyradifurone",2023-09-03 15:01:15.221986,2023-09-02 17:10:48,"day",21.9869444444444
"1",-7.17647058823529,33.8326853038177,-1,338,"5","flupyradifurone","5_flupyradifurone",2023-09-02 19:59:04.01025,2023-09-02 17:10:48,"day",21.9869444444444
"2",9.10526315789474,34.4119125504999,1,338,"5","flupyradifurone","5_flupyradifurone",2023-09-03 09:53:09.244363,2023-09-02 17:10:48,"day",21.9869444444444
"3",31.85,34.4442414865267,1,338,"5","flupyradifurone","5_flupyradifurone",2023-09-03 10:39:42.464436,2023-09-02 17:10:48,"day",21.9869444444444
"4",-18.9333333333333,34.4479520033232,-1,338,"5","flupyradifurone","5_flupyradifurone",2023-09-03 10:45:03.053087,2023-09-02 17:10:48,"day",21.9869444444444
"5",-63.6666666666667,34.5526351211184,-1,338,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:15:47.674465,2023-09-02 17:10:48,"day",21.9869444444444
"1",2.45161290322581,33.8808600937807,1,323,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:08:26.312103,2023-09-02 17:10:48,"night",21.9869444444444
"2",0.439024390243902,33.8840479175025,1,323,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:13:01.740072,2023-09-02 17:10:48,"night",21.9869444444444
"3",-6.33333333333333,33.8975182619255,-1,323,"5","flupyradifurone","5_flupyradifurone",2023-09-02 21:32:25.57783,2023-09-02 17:10:48,"night",21.9869444444444
"4",-0.346153846153846,33.9707852517484,-1,323,"5","flupyradifurone","5_flupyradifurone",2023-09-02 23:17:55.845751,2023-09-02 17:10:48,"night",21.9869444444444
"1",-6.59523809523809,34.4514433528397,-1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 10:50:04.705685,2023-09-02 17:10:48,"day",21.9869444444444
"2",7.83018867924528,34.4545254790871,1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 10:54:31.001393,2023-09-02 17:10:48,"day",21.9869444444444
"3",-22.5,34.4556924446949,-1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 10:56:11.827222,2023-09-02 17:10:48,"day",21.9869444444444
"4",-3.1304347826087,34.4583935726758,-1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 11:00:05.204679,2023-09-02 17:10:48,"day",21.9869444444444
"5",6.6,34.4602345107334,1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 11:02:44.261727,2023-09-02 17:10:48,"day",21.9869444444444
"6",26.0357142857143,34.4628485398349,1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 11:06:30.113842,2023-09-02 17:10:48,"day",21.9869444444444
"7",-30.9310344827586,34.4635754285534,-1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 11:07:32.917027,2023-09-02 17:10:48,"day",21.9869444444444
